Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[134]    0.0    0.00    0.00      30         void std::_Construct<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [134]
                0.00    0.00      30/4472        operator new(unsigned long, void*) [24]
                0.00    0.00      30/30          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector() [133]
-----------------------------------------------
                0.00    0.00      30/30          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const*, std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > >, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*>(__gnu_cxx::__normal_iterator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const*, std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > >, __gnu_cxx::__normal_iterator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const*, std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > >, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [226]
[135]    0.0    0.00    0.00      30         void std::_Construct<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [135]
                0.00    0.00      30/4472        operator new(unsigned long, void*) [24]
                0.00    0.00      30/30          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const& std::forward<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&>(std::remove_reference<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&>::type&) [139]
                0.00    0.00      30/30          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [132]
-----------------------------------------------
                0.00    0.00      30/30          std::pair<int, int>* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*>(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*) [131]
[136]    0.0    0.00    0.00      30         std::pair<int, int>* std::__do_uninit_copy<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*>(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*) [136]
                0.00    0.00     900/194687      bool __gnu_cxx::operator!=<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [15]
                0.00    0.00     870/190967      __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [16]
                0.00    0.00     870/3660        std::pair<int, int>* std::__addressof<std::pair<int, int> >(std::pair<int, int>&) [27]
                0.00    0.00     870/870         void std::_Construct<std::pair<int, int>, std::pair<int, int> const&>(std::pair<int, int>*, std::pair<int, int> const&) [80]
                0.00    0.00     870/183183      __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator++() [17]
-----------------------------------------------
                0.00    0.00      30/30          std::pair<int, int>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*, std::pair<int, int> >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [138]
[137]    0.0    0.00    0.00      30         std::pair<int, int>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*>(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*) [137]
                0.00    0.00      30/30          std::pair<int, int>* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*>(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*) [131]
-----------------------------------------------
                0.00    0.00      30/30          std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::vector(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [132]
[138]    0.0    0.00    0.00      30         std::pair<int, int>* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*, std::pair<int, int> >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*, std::allocator<std::pair<int, int> >&) [138]
                0.00    0.00      30/30          std::pair<int, int>* std::uninitialized_copy<__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*>(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >, std::pair<int, int>*) [137]
-----------------------------------------------
                0.00    0.00      30/30          void std::_Construct<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&) [135]
[139]    0.0    0.00    0.00      30         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const& std::forward<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&>(std::remove_reference<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const&>::type&) [139]
-----------------------------------------------
                0.00    0.00       2/24          std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [185]
                0.00    0.00      22/24          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [146]
[140]    0.0    0.00    0.00      24         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [140]
                0.00    0.00      22/22          std::__new_allocator<int>::deallocate(int*, unsigned long) [144]
-----------------------------------------------
                0.00    0.00      22/22          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [146]
[141]    0.0    0.00    0.00      22         __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [141]
                0.00    0.00      44/1832        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [43]
-----------------------------------------------
                0.00    0.00      22/22          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [146]
[142]    0.0    0.00    0.00      22         std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [142]
                0.00    0.00      88/88          std::vector<int, std::allocator<int> >::size() const [104]
                0.00    0.00      44/44          std::vector<int, std::allocator<int> >::max_size() const [118]
                0.00    0.00      22/202         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [95]
-----------------------------------------------
                0.00    0.00      22/22          void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [146]
[143]    0.0    0.00    0.00      22         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [143]
                0.00    0.00      22/22          std::__new_allocator<int>::allocate(unsigned long, void const*) [145]
-----------------------------------------------
                0.00    0.00      22/22          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [140]
[144]    0.0    0.00    0.00      22         std::__new_allocator<int>::deallocate(int*, unsigned long) [144]
-----------------------------------------------
                0.00    0.00      22/22          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [143]
[145]    0.0    0.00    0.00      22         std::__new_allocator<int>::allocate(unsigned long, void const*) [145]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<int, std::allocator<int> >::push_back(int const&) [53]
[146]    0.0    0.00    0.00      22         void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [146]
                0.00    0.00      66/3506        int const& std::forward<int const&>(std::remove_reference<int const&>::type&) [28]
                0.00    0.00      44/46          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [116]
                0.00    0.00      44/1832        __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [43]
                0.00    0.00      44/44          std::vector<int, std::allocator<int> >::_S_relocate(int*, int*, int*, std::allocator<int>&) [120]
                0.00    0.00      22/22          std::vector<int, std::allocator<int> >::_M_check_len(unsigned long, char const*) const [142]
                0.00    0.00      22/894         std::vector<int, std::allocator<int> >::begin() [63]
                0.00    0.00      22/22          __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [141]
                0.00    0.00      22/22          std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [143]
                0.00    0.00      22/4472        operator new(unsigned long, void*) [24]
                0.00    0.00      22/24          std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [140]
-----------------------------------------------
                0.00    0.00       8/8           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [152]
[147]    0.0    0.00    0.00       8         std::_Bit_iterator::_Bit_iterator() [147]
                0.00    0.00       8/1870        std::_Bit_iterator_base::_Bit_iterator_base(unsigned long*, unsigned int) [33]
-----------------------------------------------
                0.00    0.00       2/6           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [200]
                0.00    0.00       4/6           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [150]
[148]    0.0    0.00    0.00       6         unsigned long* std::__addressof<unsigned long>(unsigned long&) [148]
-----------------------------------------------
                0.00    0.00       1/5           Graph::Graph(int, bool) [211]
                0.00    0.00       1/5           std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::vector(std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > const&) [223]
                0.00    0.00       1/5           std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_S_check_init_len(unsigned long, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [221]
                0.00    0.00       2/5           std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_Vector_impl::~_Vector_impl() [175]
[149]    0.0    0.00    0.00       5         std::__new_allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::~__new_allocator() [149]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<bool, std::allocator<bool> >::_M_initialize_value(bool) [201]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [189]
[150]    0.0    0.00    0.00       4         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [150]
                0.00    0.00       4/6           unsigned long* std::__addressof<unsigned long>(unsigned long&) [148]
-----------------------------------------------
                0.00    0.00       1/4           std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::vector(std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > const&) [223]
                0.00    0.00       1/4           std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_M_default_initialize(unsigned long) [222]
                0.00    0.00       2/4           std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::~vector() [199]
[151]    0.0    0.00    0.00       4         std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_M_get_Tp_allocator() [151]
-----------------------------------------------
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [187]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [190]
[152]    0.0    0.00    0.00       4         std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [152]
                0.00    0.00       8/8           std::_Bit_iterator::_Bit_iterator() [147]
-----------------------------------------------
                0.00    0.00       2/4           std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long) [200]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [186]
[153]    0.0    0.00    0.00       4         std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [153]
-----------------------------------------------
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [188]
                0.00    0.00       2/4           std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [191]
[154]    0.0    0.00    0.00       4         std::__new_allocator<unsigned long>::~__new_allocator() [154]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [160]
[155]    0.0    0.00    0.00       3         int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [155]
                0.00    0.00       3/3           __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::_Save_errno() [163]
                0.00    0.00       3/3           __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Range_chk::_S_chk(long, std::integral_constant<bool, true>) [162]
                0.00    0.00       3/3           __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::~_Save_errno() [164]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [159]
[156]    0.0    0.00    0.00       3         std::char_traits<char>::length(char const*) [156]
                0.00    0.00       3/3           std::__is_constant_evaluated() [161]
-----------------------------------------------
                0.00    0.00       3/3           main [11]
[157]    0.0    0.00    0.00       3         std::__new_allocator<char>::~__new_allocator() [157]
-----------------------------------------------
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [159]
[158]    0.0    0.00    0.00       3         void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [158]
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [165]
                0.00    0.00       3/3           std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::~_Guard() [166]
-----------------------------------------------
                0.00    0.00       3/3           main [11]
[159]    0.0    0.00    0.00       3         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&) [159]
                0.00    0.00       3/3           std::char_traits<char>::length(char const*) [156]
                0.00    0.00       3/3           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [158]
-----------------------------------------------
                0.00    0.00       3/3           main [11]
[160]    0.0    0.00    0.00       3         std::__cxx11::stoi(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, unsigned long*, int) [160]
                0.00    0.00       3/3           int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [155]
-----------------------------------------------
                0.00    0.00       3/3           std::char_traits<char>::length(char const*) [156]
[161]    0.0    0.00    0.00       3         std::__is_constant_evaluated() [161]
-----------------------------------------------
                0.00    0.00       3/3           int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [155]
[162]    0.0    0.00    0.00       3         __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Range_chk::_S_chk(long, std::integral_constant<bool, true>) [162]
-----------------------------------------------
                0.00    0.00       3/3           int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [155]
[163]    0.0    0.00    0.00       3         __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::_Save_errno() [163]
-----------------------------------------------
                0.00    0.00       3/3           int __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int) [155]
[164]    0.0    0.00    0.00       3         __gnu_cxx::__stoa<long, int, char, int>(long (*)(char const*, char**, int), char const*, char const*, unsigned long*, int)::_Save_errno::~_Save_errno() [164]
-----------------------------------------------
                0.00    0.00       3/3           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [158]
[165]    0.0    0.00    0.00       3         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::_Guard(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [165]
-----------------------------------------------
                0.00    0.00       3/3           void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag) [158]
[166]    0.0    0.00    0.00       3         std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)::_Guard::~_Guard() [166]
-----------------------------------------------
                                  58             DFS(int, std::vector<bool, std::allocator<bool> >&, Graph const&) [167]
                0.00    0.00       2/2           Graph::isEulerian() const [169]
[167]    0.0    0.00    0.00       2+58      DFS(int, std::vector<bool, std::allocator<bool> >&, Graph const&) [167]
                0.00    0.00    1800/1860        std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [42]
                0.00    0.00    1800/194687      bool __gnu_cxx::operator!=<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(__gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&, __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [15]
                0.00    0.00    1740/190967      __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator*() const [16]
                0.00    0.00    1740/1800        std::_Bit_reference::operator bool() const [44]
                0.00    0.00    1740/183183      __gnu_cxx::__normal_iterator<std::pair<int, int> const*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::operator++() [17]
                0.00    0.00      60/60          std::_Bit_reference::operator=(bool) [112]
                0.00    0.00      60/60          Graph::getNeighbors(int) const [107]
                0.00    0.00      60/13245       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::begin() const [20]
                0.00    0.00      60/13245       std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >::end() const [19]
                                  58             DFS(int, std::vector<bool, std::allocator<bool> >&, Graph const&) [167]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::begin() const [217]
                0.00    0.00       1/2           std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::end() const [215]
[168]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const*, std::vector<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > > >::__normal_iterator(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > const* const&) [168]
-----------------------------------------------
                0.00    0.00       1/2           Graph::findEulerCircuit() [210]
                0.00    0.00       1/2           main [11]
[169]    0.0    0.00    0.00       2         Graph::isEulerian() const [169]
                0.00    0.00     120/123         Graph::get_out_degree(int) const [101]
                0.00    0.00      60/62          Graph::get_in_degree(int) const [105]
                0.00    0.00      60/1860        std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [42]
                0.00    0.00      60/1800        std::_Bit_reference::operator bool() const [44]
                0.00    0.00       2/2           Graph::degree(int) const [170]
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [202]
                0.00    0.00       2/2           std::__new_allocator<bool>::~__new_allocator() [195]
                0.00    0.00       2/2           DFS(int, std::vector<bool, std::allocator<bool> >&, Graph const&) [167]
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::~vector() [203]
-----------------------------------------------
                0.00    0.00       2/2           Graph::isEulerian() const [169]
[170]    0.0    0.00    0.00       2         Graph::degree(int) const [170]
                0.00    0.00       2/62          Graph::get_in_degree(int) const [105]
                0.00    0.00       2/123         Graph::get_out_degree(int) const [101]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [207]
[171]    0.0    0.00    0.00       2         void std::_Destroy_aux<false>::__destroy<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*>(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*, std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [171]
                0.00    0.00      60/120         std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >* std::__addressof<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >&) [102]
                0.00    0.00      60/60          void std::_Destroy<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >(std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >*) [115]
-----------------------------------------------
                0.00    0.00       2/2           void std::_Destroy<int*>(int*, int*) [208]
[172]    0.0    0.00    0.00       2         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [172]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_M_create_storage(unsigned long) [177]
[173]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_M_allocate(unsigned long) [173]
                0.00    0.00       2/2           std::__new_allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > >::allocate(unsigned long, void const*) [194]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_Vector_base(unsigned long, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [179]
[174]    0.0    0.00    0.00       2         std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > const&) [174]
                0.00    0.00       2/2           std::_Vector_base<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > >, std::allocator<std::vector<std::pair<int, int>, std::allocator<std::pair<int, int> > > > >::_Vector_impl_data::_Vector_impl_data() [178]
-----------------------------------------------
